Dead and Gone,Charlaine Harris,Fantasy Paranormal Vampires Fantasy Paranormal Fantasy Urban Fantasy Fiction Romance Mystery,May 5th 2009,312,Ace Books,English,0441017150,9780441017157,https://www.goodreads.com/book/show/5161066-dead-and-gone,
Fables; Vol. 1: Legends in Exile,Bill Willingham Lan Medina Steve Leialoha Craig Hamilton James Jean,Sequential Art Graphic Novels Sequential Art Comics Fantasy Fiction Graphic Novels Comics,December 31st 2002,128,Vertigo,English,1563899426,9781563899423,https://www.goodreads.com/book/show/21326.Fables_Vol_1,
Inherent Vice,Thomas Pynchon,Fiction Mystery Mystery Crime Novels Literature Mystery Noir,August 4th 2009,369,The Penguin Press,English,1594202249,9781594202247,https://www.goodreads.com/book/show/5933841-inherent-vice,
Crescendo,Becca Fitzpatrick,Young Adult Paranormal Angels Fantasy Fantasy Paranormal Romance,October 19th 2010,427,Simon & Schuster Books for Young Readers,English,1416989439,9781416989431,https://www.goodreads.com/book/show/7791997-crescendo,
Dark Places,Gillian Flynn,Mystery Fiction Thriller Mystery Crime Thriller Mystery Thriller,May 5th 2009,349,Shaye Areheart Books,English,0307341569,9780307341563,https://www.goodreads.com/book/show/5886881-dark-places,
Torment,Lauren Kate,Young Adult Fantasy Paranormal Angels Fantasy Paranormal Romance,September 28th 2010,452,Delacorte Press,English,0385739141,9780385739146,https://www.goodreads.com/book/show/7740152-torment,
Steve Jobs,Walter Isaacson,Biography Nonfiction Business Science Technology History,October 24th 2011,656,Simon & Schuster,English,1451648537,9781451648539,https://www.goodreads.com/book/show/11084145-steve-jobs,
The Line of Beauty,Alan Hollinghurst,Fiction Lgbt,,438,Bloomsbury,English,0739464469,9780739464465,https://www.goodreads.com/book/show/139087.The_Line_of_Beauty,
Halfway to the Grave,Jeaniene Frost,Fantasy Paranormal Romance Paranormal Vampires Adult Fantasy Fantasy Urban Fantasy,October 30th 2007,358,Avon,English,0061245089,9780061245084,https://www.goodreads.com/book/show/1421990.Halfway_to_the_Grave,
Untamed,P.C. Cast Kristin Cast,Young Adult Paranormal Vampires Fantasy Fantasy Paranormal,September 23rd 2008,338,St. Martin's Griffin,English,0312379838,9780312379834,https://www.goodreads.com/book/show/2866718-untamed,
The Strain,Guillermo del Toro Chuck Hogan,Horror Science Fiction Fantasy Supernatural Suspense Audiobook Fiction,June 2nd 2009,403,William Morrow,English,0061558230,9780061558238,https://www.goodreads.com/book/show/6065215-the-strain,
Dead as a Doornail,Charlaine Harris,Fantasy Paranormal Vampires Fantasy Paranormal Fantasy Urban Fantasy Fiction Romance Mystery,April 25th 2006,297,Ace Books,English,0441013333,9780441013333,https://www.goodreads.com/book/show/170210.Dead_as_a_Doornail,
The Children's Book,A.S. Byatt,Fiction Historical Historical Fiction Historical Literary Fiction,October 6th 2009,675,Knopf,English,0307272095,9780307272096,https://www.goodreads.com/book/show/6280379-the-children-s-book,
Good in Bed,Jennifer Weiner,Womens Fiction Chick Lit Fiction Romance Contemporary Adult Fiction Adult Humor Romance Contemporary Romance Novels Womens Fiction,April 2nd 2002,376,Washington Square Press,English,0743418174,9780743418171,https://www.goodreads.com/book/show/14748.Good_in_Bed,
Hunted,P.C. Cast Kristin Cast,Young Adult Fantasy Fantasy Paranormal Paranormal Vampires,March 10th 2009,323,St. Martin's Griffin,English,031237982X,9780312379827,https://www.goodreads.com/book/show/4134071-hunted,
The Cellist of Sarajevo,Steven Galloway,Fiction Historical Historical Fiction War Cultural Canada Music Historical Book Club Literary Fiction Adult Fiction Contemporary,May 15th 2008,235,Riverhead Hardcover,English,1594489866,9781594489860,https://www.goodreads.com/book/show/2475251.The_Cellist_of_Sarajevo,
The Last Pharaoh: Mubarak and the Uncertain Future of Egypt in the Obama Age,Aladdin Elaasar,History,July 22nd 2009,400,Beacon Press (MA),English,0615300707,9780615300702,https://www.goodreads.com/book/show/6662913-the-last-pharaoh,
The Gargoyle,Andrew Davidson,Fiction Fantasy Romance Historical Historical Fiction,August 5th 2008,465,Doubleday,English,0385524943,9780385524940,https://www.goodreads.com/book/show/2595138-the-gargoyle,
If I Stay,Gayle Forman,Young Adult Romance Contemporary Fiction,April 2nd 2009,201,Dutton Books for Young Readers,English,0525421033,9780525421030,https://www.goodreads.com/book/show/4374400-if-i-stay,
Moloka'i,Alan Brennert,Historical Historical Fiction Fiction Historical Book Club,October 4th 2004,405,St. Martin's Griffin,English,0312304358,9780312304355,https://www.goodreads.com/book/show/3273.Moloka_i,
City of Lost Souls,Cassandra Clare,Fantasy Young Adult Fantasy Paranormal Romance,May 8th 2012,534,Margaret K. McElderry,English,1442416866,9781442416864,https://www.goodreads.com/book/show/8755776-city-of-lost-souls,
The Tale of Despereaux,Kate DiCamillo Timothy Basil Ering,Fantasy Childrens Fiction Young Adult,September 9th 2008,267,Candlewick Press,English,0763625299,9780763625290,https://www.goodreads.com/book/show/37190.The_Tale_of_Despereaux,
The Lacuna,Barbara Kingsolver,Fiction Historical Historical Fiction Abandoned Historical,November 3rd 2009,508,Harper,English,0060852577,9780060852573,https://www.goodreads.com/book/show/6433752-the-lacuna,
The Little Friend,Donna Tartt,Fiction Mystery Literary Fiction Contemporary Abandoned,October 28th 2003,624,Vintage,English,1400031699,9781400031696,https://www.goodreads.com/book/show/775346.The_Little_Friend,
The Summoning,Kelley Armstrong,Young Adult Fantasy Paranormal Fantasy Urban Fantasy Fantasy Supernatural,July 1st 2008,390,HarperCollins,English,0061662690,9780061662690,https://www.goodreads.com/book/show/2800905-the-summoning,
Paper Towns,John Green,Young Adult Contemporary Fiction,September 22nd 2009,305,Speak,English,014241493X,9780142414934,https://www.goodreads.com/book/show/6442769-paper-towns,
The Girl on the Train,Paula Hawkins,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller Contemporary Adult Audiobook Adult Fiction,January 13th 2015,323,Riverhead Books,English,1594633665,9781594633669,https://www.goodreads.com/book/show/22557272-the-girl-on-the-train,
Dewey: The Small-Town Library Cat Who Touched the World,Vicki Myron Bret Witter,Nonfiction Animals Autobiography Memoir Animals Cats Biography,September 24th 2008,277,Grand Central Publishing,English,0446407410,9780446407410,https://www.goodreads.com/book/show/3257136-dewey,
A Long Way Gone: Memoirs of a Boy Soldier,Ishmael Beah,Nonfiction Autobiography Memoir Cultural Africa Biography War,February 13th 2007,229,Farrar Straus Giroux,English,0374105235,9780374105235,https://www.goodreads.com/book/show/43015.A_Long_Way_Gone,
The Nanny Diaries,Emma McLaughlin Nicola Kraus,Womens Fiction Chick Lit Fiction Contemporary Humor,March 18th 2003,306,St. Martin's Griffin,English,0312291639,9780312291631,https://www.goodreads.com/book/show/228333.The_Nanny_Diaries,
Clockwork Princess,Cassandra Clare,Fantasy Young Adult Romance Fantasy Paranormal,September 5th 2013,567,Walker Books Ltd,English,1406321346,9781406321340,https://www.goodreads.com/book/show/18335634-clockwork-princess,
Vernon God Little,D.B.C. Pierre,Fiction Contemporary Novels Literature Humor Literary Fiction Young Adult Coming Of Age Humor Comedy Literature American Mystery Crime,,279,Faber and Faber,English,0571215165,9780571215164,https://www.goodreads.com/book/show/11711.Vernon_God_Little,
Deception Point,Dan Brown,Fiction Thriller Mystery Suspense,November 26th 2002,556,Pocket Books,English,0671027387,9780671027384,https://www.goodreads.com/book/show/976.Deception_Point,
Table 21,T. Rafael Cimino,Fiction Mystery Mystery Crime New York Suspense,June 11th 2011,287,BMG/ Akula Media Group,English,0615484433,9780615484433,https://www.goodreads.com/book/show/12240419-table-21,
Dead to the World,Charlaine Harris,Fantasy Paranormal Vampires Fantasy Paranormal Fantasy Urban Fantasy Romance Fiction Mystery,May 3rd 2005,291,Ace Books,English,0441012183,9780441012183,https://www.goodreads.com/book/show/140077.Dead_to_the_World,
I Am Number Four,Pittacus Lore,Young Adult Fantasy Science Fiction,August 3rd 2010,440,HarperCollins,English,0061969559,9780061969553,https://www.goodreads.com/book/show/7747374-i-am-number-four,
Bring Up the Bodies,Hilary Mantel,Historical Historical Fiction Fiction Historical European Literature British Literature,May 8th 2012,407,Henry Holt & Company; Inc.,English,0805090037,9780805090031,https://www.goodreads.com/book/show/13507212-bring-up-the-bodies,
P.S. I Love You,Cecelia Ahern,Romance Womens Fiction Chick Lit Fiction Contemporary,January 5th 2005,470,Hachette Books,English,0786890754,9780786890750,https://www.goodreads.com/book/show/366522.P_S_I_Love_You,
In the Woods,Tana French,Mystery Fiction Mystery Crime Thriller Thriller Mystery Thriller,May 17th 2007,429,Viking,English,0670038601,9780670038602,https://www.goodreads.com/book/show/237209.In_the_Woods,
I Am America (And So Can You!),Stephen Colbert Richard Dahm Paul Dinello Allison Silverman Michael Brumm Eric Drydale Rob Dubbin Glenn Eichler,Nonfiction Humor Humor Funny Humor Comedy,October 9th 2007,230,Grand Central Publishing,English,0446580503,9780446580502,https://www.goodreads.com/book/show/611298.I_Am_America,
March,Geraldine Brooks,Historical Historical Fiction Fiction Historical Military History Civil War,January 31st 2006,280,Penguin,English,0143036661,9780143036661,https://www.goodreads.com/book/show/13529.March,
Out Stealing Horses,Per Petterson Anne   Born,Fiction European Literature Scandinavian Literature Novels Historical Historical Fiction Book Club,April 17th 2007,258,Graywolf Press,English,1555974708,9781555974701,https://www.goodreads.com/book/show/398323.Out_Stealing_Horses,
The House of the Scorpion,Nancy Farmer,Young Adult Science Fiction Science Fiction Dystopia Fiction,May 2004,380,Atheneum Books for Young Readers,,,9780689852237,https://www.goodreads.com/book/show/13376.The_House_of_the_Scorpion,
The Invisible Bridge,Julie Orringer Arthur Morey,Historical Historical Fiction Fiction War World War II Historical World War II Holocaust War,May 4th 2010,28,Random House Audio,English,0307713547,9780307713544,https://www.goodreads.com/book/show/7274337-the-invisible-bridge,
The Inheritance of Loss,Kiran Desai,Fiction Cultural India Historical Historical Fiction Asian Literature Indian Literature Literature Novels Literary Fiction Cultural Asia Contemporary Abandoned,,357,Grove Press,English,0802142818,9780802142818,https://www.goodreads.com/book/show/95186.The_Inheritance_of_Loss,
The Lucky One,Nicholas Sparks,Romance Fiction Womens Fiction Chick Lit Contemporary Adult,August 11th 2009,326,Grand Central Publishing,English,0446579939,9780446579933,https://www.goodreads.com/book/show/3063499-the-lucky-one,
The Physick Book of Deliverance Dane,Katherine Howe,Historical Historical Fiction Romance Fiction Witchcraft Contemporary,May 22nd 2009,384,Hyperion Books,English,1401340903,9781401340902,https://www.goodreads.com/book/show/4836308-the-physick-book-of-deliverance-dane,
The Lost: A Search for Six of Six Million,Daniel Mendelsohn,Nonfiction History World War II Holocaust Autobiography Memoir Biography War World War II,September 19th 2006,512,Harper,English,0060542977,9780060542979,https://www.goodreads.com/book/show/112286.The_Lost,
Arielle: Immortal Awakening,Lilian Roberts,Romance Fantasy Paranormal Fantasy Magic Fantasy Young Adult Adventure Fiction,November 22nd 2012,327,CreateSpace Independent Publishing Platform,,,9781481006842,https://www.goodreads.com/book/show/16165500-arielle,
View Points and Points of View: A 'Phoetry Book' from Cornwall,Clive Blake Chris Robbins Adrian Blake,Poetry Fiction Art Photography Language Writing,February 6th 2009,112,Emu House Publications,English,0956072402,9780956072405,https://www.goodreads.com/book/show/5726135-view-points-and-points-of-view,
Walks Away Woman,Ki Longfellow,Adventure Survival Adventure Fiction Literature,December 7th 2013,254,Eio Books,,,9781937819903,https://www.goodreads.com/book/show/19405702-walks-away-woman,
Vashua's Messenger,Julie Rollins,Christian Christian Fiction Christian Fiction Christian Fantasy,November 24th 2005,240,Essence Publishing,,1553069412,9781553069416,https://www.goodreads.com/book/show/5861011-vashua-s-messenger,
Peony in Love,Lisa See,Historical Historical Fiction Fiction Cultural China Historical Romance,June 26th 2007,273,Random House,English,140006466X,9781400064663,https://www.goodreads.com/book/show/24472.Peony_in_Love,
Trust: Betrayed,Cristiane Serruya,Romance Contemporary Adult Fiction Erotica,April 25th 2013,558,CreateSpace,,,9781482586473,https://www.goodreads.com/book/show/17454163-trust,
Truth and Beauty,Ann Patchett,Nonfiction Autobiography Memoir Biography,April 5th 2005,257,Harper Perennial,English,0060572159,9780060572150,https://www.goodreads.com/book/show/3686.Truth_and_Beauty,
Doctor Sleep,Stephen King,Horror Fiction Thriller Fantasy,September 24th 2013,531,Scribner,English,1476727651,9781476727653,https://www.goodreads.com/book/show/16130549-doctor-sleep,
1st to Die,James Patterson,Mystery Fiction Mystery Crime Thriller Suspense,May 20th 2005,462,Grand Central Publishing,English,0446696617,9780446696616,https://www.goodreads.com/book/show/13137.1st_to_Die,
Ella Minnow Pea: A Novel in Letters,Mark Dunn,Fiction Humor Fantasy Young Adult,September 17th 2002,208,Anchor,English,0385722435,9780385722438,https://www.goodreads.com/book/show/16200.Ella_Minnow_Pea,
The Lost City of Z: A Tale of Deadly Obsession in the Amazon,David Grann,Nonfiction History Adventure Travel Biography,February 24th 2009,352,Doubleday/Random House (NY),English,0385513534,9780385513531,https://www.goodreads.com/book/show/3398625-the-lost-city-of-z,
The Alchemyst,Michael Scott,Young Adult Fantasy Fiction Fantasy Magic Fantasy Mythology,August 5th 2010,390,Corgi Childrens,English,0552562521,9780552562522,https://www.goodreads.com/book/show/17402605-the-alchemyst,
Lock and Key,Sarah Dessen,Young Adult Romance Contemporary Fiction,April 22nd 2008,432,Viking's Children's Books,English,067001088X,9780670010882,https://www.goodreads.com/book/show/1295102.Lock_and_Key,
Changes,Jim Butcher,Fantasy Urban Fantasy Fantasy Fiction Mystery Fantasy Paranormal,April 6th 2010,438,Roc,English,045146317X,9780451463173,https://www.goodreads.com/book/show/6585201-changes,
Look Me in the Eye: My Life with Asperger's,John Elder Robison,Nonfiction Autobiography Memoir Biography Psychology,September 25th 2007,304,Crown,English,0307395987,9780307395986,https://www.goodreads.com/book/show/454856.Look_Me_in_the_Eye,
Handle with Care,Jodi Picoult,Fiction Contemporary Womens Fiction Chick Lit Drama Adult Fiction Adult Realistic Fiction Family Novels Medical,March 3rd 2009,453,Atria Books,English,0743296419,9780743296410,https://www.goodreads.com/book/show/3720975-handle-with-care,
The Solitude of Prime Numbers,Paolo Giordano Shaun Whiteside,Contemporary European Literature Italian Literature Romance Cultural Italy Fiction Novels Literature Drama Literary Fiction Roman,March 18th 2010,271,Pamela Dorman Books,English,0670021482,9780670021482,https://www.goodreads.com/book/show/6613956-the-solitude-of-prime-numbers,
Master of the Senate,Robert A. Caro,Biography History Politics Nonfiction Politics Presidents North American Hi... American History,April 23rd 2002,1200,Knopf,English,0394528360,9780394528366,https://www.goodreads.com/book/show/1506763.Master_of_the_Senate,
The Gathering,Kelley Armstrong,Young Adult Fantasy Paranormal Fantasy Fantasy Urban Fantasy Fantasy Supernatural,April 12th 2011,359,Harper,English,0061797022,9780061797026,https://www.goodreads.com/book/show/7896345-the-gathering,
Leviathan,Scott Westerfeld,Science Fiction Steampunk Young Adult Fantasy Science Fiction Historical Historical Fiction Fiction,October 6th 2009,440,Simon Pulse,English,1416971734,9781416971733,https://www.goodreads.com/book/show/6050678-leviathan,
Heat: An Amateur's Adventures as Kitchen Slave; Line Cook; Pasta-Maker; and Apprentice to a Dante-Quoting Butcher in Tuscany,Bill Buford,Food and Drink Food Nonfiction Autobiography Memoir Food and Drink Cooking Biography Food and Drink Foodie,May 30th 2006,336,Knopf,English,1400041201,9781400041206,https://www.goodreads.com/book/show/139220.Heat,
Shadow and Bone,Leigh Bardugo,Fantasy Young Adult Young Adult Young Adult Fantasy Romance,June 5th 2012,358,Henry Holt and Company,English,0805094598,9780805094596,https://www.goodreads.com/book/show/10194157-shadow-and-bone,
Unearthly,Cynthia Hand,Young Adult Paranormal Angels Fantasy Fantasy Paranormal Romance,January 4th 2011,435,HarperTeen,English,0061996165,9780061996160,https://www.goodreads.com/book/show/7488244-unearthly,
Small Favor,Jim Butcher,Fantasy Urban Fantasy Fantasy Fiction Mystery Fantasy Paranormal,April 1st 2008,420,Roc,English,0451461894,9780451461896,https://www.goodreads.com/book/show/927979.Small_Favor,
His Excellency: George Washington,Joseph J. Ellis,History Biography Nonfiction North American Hi... American History Politics Presidents Politics Military History American Revolution Historical Presidents Us Presidents Biography Memoir,November 8th 2005,352,Vintage,English,1400032539,9781400032532,https://www.goodreads.com/book/show/6462.His_Excellency,
The Monsters of Templeton,Lauren Groff,Fiction Mystery Fantasy Historical Historical Fiction Magical Realism,February 5th 2008,384,Voice,English,0434017841,9780434017843,https://www.goodreads.com/book/show/1474628.The_Monsters_of_Templeton,
Angry Housewives Eating Bon Bons,Lorna Landvik,Fiction Womens Fiction Chick Lit Book Club Humor Contemporary Adult Fiction Womens Fiction Adult Historical Historical Fiction Womens,March 29th 2005,512,Fawcett,English,0345475690,9780345475695,https://www.goodreads.com/book/show/16249.Angry_Housewives_Eating_Bon_Bons,
The Queen's Fool,Philippa Gregory,Historical Historical Fiction Fiction Historical Romance,February 4th 2004,490,Harper Collins,English,0743246071,9780743246071,https://www.goodreads.com/book/show/252499.The_Queen_s_Fool,
We Are All Completely Beside Ourselves,Karen Joy Fowler,Fiction Contemporary Literary Fiction,May 30th 2013,310,G.P. Putnam's Sons,English,0399162097,9780399162091,https://www.goodreads.com/book/show/16176440-we-are-all-completely-beside-ourselves,
1Q84,Haruki Murakami 村上 春樹,Fiction Fantasy Cultural Japan Asian Literature Japanese Literature,May 1st 2009,554,Shinchosha/Tsai Fong Books,Japanese,4103534222,9784103534228,https://www.goodreads.com/book/show/6443834-1q84,
White Night,Jim Butcher,Fantasy Fantasy Urban Fantasy Mystery Fiction,April 3rd 2007,407,Roc,English,0451461401,9780451461407,https://www.goodreads.com/book/show/91475.White_Night,
Shatter Me,Tahereh Mafi,Young Adult Science Fiction Dystopia Romance Fantasy,November 15th 2011,338,Harper,English,0062085484,9780062085481,https://www.goodreads.com/book/show/10429045-shatter-me,
Song of Susannah,Stephen King Darrel Anderson,Fantasy Fiction Horror,June 1st 2006,544,Pocket Books,English,1416521496,9781416521495,https://www.goodreads.com/book/show/5093.Song_of_Susannah,
Asterios Polyp,David Mazzucchelli,Sequential Art Graphic Novels Sequential Art Comics Fiction Graphic Novels Comics,July 7th 2009,344,Pantheon,English,0307377326,9780307377326,https://www.goodreads.com/book/show/4070095-asterios-polyp,
The Hummingbird's Daughter,Luis Alberto Urrea,Historical Historical Fiction Fiction Magical Realism Historical,April 3rd 2006,528,Back Bay Books,English,0316154520,9780316154529,https://www.goodreads.com/book/show/91289.The_Hummingbird_s_Daughter,
Curiosity kills the KatHA,Ashok  Kallarakkal,Short Stories Cultural India Fiction,August 1st 2012,148,Leadstart   Corp.,English,938183637X,9789381836378,https://www.goodreads.com/book/show/16069963-curiosity-kills-the-katha,
Persepolis 2: The Story of a Return,Marjane Satrapi Anjali Singh,Sequential Art Graphic Novels Nonfiction Sequential Art Comics Autobiography Memoir Biography,August 2nd 2005,187,Pantheon,English,0375714669,9780375714665,https://www.goodreads.com/book/show/9517.Persepolis_2,
Across the Nightingale Floor,Lian Hearn,Fantasy Fiction Historical Historical Fiction Cultural Japan Young Adult Historical,January 1st 2002,305,Riverhead Books,English,1573223328,9781573223324,https://www.goodreads.com/book/show/77160.Across_the_Nightingale_Floor,
The Likeness,Tana French,Mystery Fiction Mystery Crime Thriller Thriller Mystery Thriller,July 17th 2008,466,Viking Adult,English,0670018864,9780670018864,https://www.goodreads.com/book/show/1914973.The_Likeness,
Lover Eternal,J.R. Ward,Fantasy Paranormal Romance Paranormal Vampires Romance Paranormal Romance Fantasy,March 7th 2006,441,Signet,English,0451218043,9780451218049,https://www.goodreads.com/book/show/35729.Lover_Eternal,
Hard Eight,Janet Evanovich Lorelei King,Mystery Fiction Humor Womens Fiction Chick Lit Romance,June 16th 2003,326,St. Martin's Press,English,0312983867,9780312983864,https://www.goodreads.com/book/show/6425.Hard_Eight,
number9dream,David Mitchell,Fiction Cultural Japan Fantasy Contemporary Magical Realism Literary Fiction,February 11th 2003,401,Random House Trade Paperbacks,English,0812966929,9780812966923,https://www.goodreads.com/book/show/6820.number9dream,
Pandemonium,Lauren Oliver,Science Fiction Fantasy,February 28th 2012,375,HarperTeen,English,006197806X,9780061978067,https://www.goodreads.com/book/show/9593911-pandemonium,
Heir of Fire,Sarah J. Maas,Fantasy Young Adult Romance,September 2nd 2014,565,Bloomsbury USA Childrens,English,1619630656,9781619630659,https://www.goodreads.com/book/show/20613470-heir-of-fire,
Half the Sky: Turning Oppression Into Opportunity for Women Worldwide,Nicholas D. Kristof Sheryl WuDunn,Nonfiction Feminism Womens Social Movements Social Justice,September 8th 2009,294,Knopf Publishing Group,English,0307267148,9780307267146,https://www.goodreads.com/book/show/6260997-half-the-sky,
The Sacred Band,Janet E. Morris Chris Morris,Fantasy Historical Historical Fiction Historical Fiction Historical Fantasy,April 5th 2010,570,Createspace,,,9781451599862,https://www.goodreads.com/book/show/8617107-the-sacred-band,
The Miraculous Journey of Edward Tulane,Kate DiCamillo Bagram Ibatoulline,Fantasy Childrens Fiction Childrens Middle Grade,February 14th 2006,200,Candlewick Press,English,0763625892,9780763625894,https://www.goodreads.com/book/show/37186.The_Miraculous_Journey_of_Edward_Tulane,
Marie Antoinette: The Journey,Antonia Fraser,History Biography Nonfiction Cultural France,September 12th 2006,512,Anchor Books,English,0307277747,9780307277749,https://www.goodreads.com/book/show/17157.Marie_Antoinette,
Skeletons at the Feast,Chris Bohjalian,Historical Historical Fiction Fiction War World War II World War II Holocaust War Historical,May 6th 2008,372,Crown,English,0307394956,9780307394958,https://www.goodreads.com/book/show/2017056.Skeletons_at_the_Feast,
Outliers: The Story of Success,Malcolm Gladwell,Nonfiction Psychology Business Economics,November 18th 2008,309,Little; Brown and Company,English,0316017922,9780316017923,https://www.goodreads.com/book/show/3228917-outliers,
The Devil Wears Prada,Lauren Weisberger,Womens Fiction Chick Lit Fiction Contemporary Romance,May 30th 2006,432,Anchor Books,English,0307275558,9780307275554,https://www.goodreads.com/book/show/5139.The_Devil_Wears_Prada,
Unwind,Neal Shusterman,Young Adult Science Fiction Dystopia Science Fiction,November 6th 2007,335,Simon  Schuster Books for Young Readers,English,1416912045,9781416912040,https://www.goodreads.com/book/show/764347.Unwind,
I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,Malala Yousafzai Christina Lamb,Nonfiction Biography Autobiography Memoir Feminism,October 8th 2013,327,Little; Brown and Company,English,0316322407,9780316322409,https://www.goodreads.com/book/show/17851885-i-am-malala,
Just Listen,Sarah Dessen,Young Adult Romance Contemporary Fiction Realistic Fiction,April 6th 2006,371,Viking Books for Young Readers,English,0670061050,9780670061051,https://www.goodreads.com/book/show/51738.Just_Listen,
Inferno,Dan Brown,Fiction Mystery Thriller Historical Historical Fiction,May 14th 2013,461,Doubleday,English,0385537859,9780385537858,https://www.goodreads.com/book/show/17212231-inferno,
Wicked Lovely,Melissa Marr,Fantasy Young Adult Fantasy Paranormal Romance Fantasy Urban Fantasy,June 12th 2007,328,HarperTeen,English,0061214655,9780061214653,https://www.goodreads.com/book/show/305234.Wicked_Lovely,
Infidel,Ayaan Hirsi Ali,Nonfiction Autobiography Memoir Biography Religion Cultural Africa,February 1st 2007,353,Free Press,English,0743289684,9780743289689,https://www.goodreads.com/book/show/81227.Infidel,
Mr. Penumbra's 24-Hour Bookstore,Robin Sloan,Fiction Mystery Fantasy Writing Books About Books Contemporary,October 2nd 2012,288,Farrar; Straus and Giroux,English,0374214913,9780374214913,https://www.goodreads.com/book/show/13538873-mr-penumbra-s-24-hour-bookstore,
The Throne of Fire,Rick Riordan,Fantasy Fantasy Mythology Young Adult,May 3rd 2011,452,Hyperion Books for Children,English,1423140567,9781423140566,https://www.goodreads.com/book/show/9067850-the-throne-of-fire,
The Scorch Trials,James Dashner,Young Adult Science Fiction Dystopia Science Fiction Fiction,October 12th 2010,362,Delacorte Press,English,0385738757,9780385738750,https://www.goodreads.com/book/show/7631105-the-scorch-trials,
Tree of Smoke,Denis Johnson,Fiction War Historical Historical Fiction Novels,September 4th 2007,614,Farrar; Straus and Giroux,English,0374279128,9780374279127,https://www.goodreads.com/book/show/271074.Tree_of_Smoke,
City of Heavenly Fire,Cassandra Clare,Fantasy Young Adult Fantasy Paranormal Romance,May 27th 2014,725,Margaret K. McElderry,English,1481426303,9781481426305,https://www.goodreads.com/book/show/8755785-city-of-heavenly-fire,
The Woods,Harlan Coben,Mystery Fiction Thriller Mystery Crime Suspense Thriller Mystery Thriller,April 17th 2007,404,Dutton Adult,English,0525950125,9780525950127,https://www.goodreads.com/book/show/43931.The_Woods,
Beautiful Creatures,Kami Garcia Margaret Stohl,Young Adult Fantasy Fantasy Paranormal Romance,December 1st 2009,563,Little; Brown and Company,English,0316042676,9780316042673,https://www.goodreads.com/book/show/6304335-beautiful-creatures,
Loving Frank,Nancy Horan,Historical Historical Fiction Fiction Book Club Historical Architecture,August 7th 2007,384,Ballantine Books,English,0345494997,9780345494993,https://www.goodreads.com/book/show/898885.Loving_Frank,
In Defense of Food: An Eater's Manifesto,Michael Pollan,Nonfiction Food and Drink Food Health Science Health Nutrition Food and Drink Cooking,January 1st 2008,205,Penguin Press,English,1594201455,9781594201455,https://www.goodreads.com/book/show/315425.In_Defense_of_Food,
Dreams of the Ringed Vale,Robert Fanney,Fantasy Magic Young Adult Adventure Fantasy Dragons Shapeshifters Werewolves Paranormal Vampires Paranormal Fairies,April 1st 2005,328,Dark Forest Press,English,0976422603,9780976422600,https://www.goodreads.com/book/show/526764.Dreams_of_the_Ringed_Vale,
Throne of Glass,Sarah J. Maas,Young Adult Romance Fantasy,August 7th 2012,404,Bloomsbury USA Children's,English,1599906953,9781599906959,https://www.goodreads.com/book/show/7896527-throne-of-glass,
Fifty Shades Darker,E.L. James,Romance Fiction,September 16th 2011,532,The Writer's Coffee Shop Publishing House,English,1612130585,9781612130583,https://www.goodreads.com/book/show/11857408-fifty-shades-darker,
